Date,Price,Signal_0.5,Signal_1,Signal_2
20130614,111.03,0,0,0
20130617,111.91,0,0,0
20130618,112.97,0,0,0
20130619,111.57,-1,-1,0
20130620,108.78,0,0,0
20130621,109.59,-1,0,0
20130624,107.5,0,0,0
20130625,108.24,-1,0,0
20130626,109.68,-1,-1,0
20130627,110.24,-1,-1,0
20130628,109.35,0,0,0
20130701,109.31,-1,-1,0
20130702,108.73,-1,0,0
20130703,109.45,-1,-1,0
20130705,111.54,-1,0,0
20130708,112.13,-1,0,0
20130709,113.35,0,0,0
20130710,113.43,0,0,0
20130711,114.53,-1,-1,0
20130712,115.14,-1,0,0
20130715,114.85,1,0,0
20130716,114.34,-1,0,0
20130717,114.64,-1,-1,0
20130718,115.48,-1,-1,0
20130719,116.19,-1,0,0
20130722,116.28,-1,0,0
20130723,116.75,1,1,1
20130724,116.33,0,0,0
20130725,116.55,1,1,1
20130726,116.91,-1,0,0
20130729,116.61,0,0,0
20130730,116.84,0,0,0
20130731,117.43,0,0,0
20130801,118.41,-1,-1,0
20130802,118.26,-1,-1,0
20130805,117.92,0,0,0
20130806,117.5,1,0,0
20130807,117.83,-1,0,0
20130808,118.68,-1,0,0
20130809,118.31,-1,-1,0
20130812,118.38,-1,-1,0
20130813,118.67,-1,-1,0
20130814,117.62,-1,-1,0
20130815,115.85,0,0,0
20130816,115.9,0,0,0
20130819,115.61,0,0,0
20130820,115.42,-1,-1,-1
20130821,113.42,1,1,0
20130822,114.67,1,1,1
20130823,114.4,1,0,0
20130826,114.33,-1,0,0
20130827,112.73,0,0,0
20130828,113,0,0,0
20130829,113.32,0,0,0
20130830,113.58,0,0,0
20130903,113.22,-1,0,0
20130904,114.55,-1,-1,0
20130905,114.87,-1,-1,0
20130906,115.04,-1,-1,0
20130909,116.74,-1,0,0
20130910,117.59,-1,0,0
20130911,118.71,-1,0,0
20130912,118.2,0,0,0
20130913,118.6,-1,0,0
20130916,119.23,-1,0,0
20130917,119.93,0,0,0
20130918,121.29,-1,-1,0
20130919,121.57,-1,-1,0
20130920,120.01,-1,0,0
20130923,121.11,0,0,0
20130924,120.8,0,0,0
20130925,120.2,1,1,1
20130926,120.66,0,0,0
20130927,120.22,0,0,0
20130930,119.41,-1,0,0
20131001,119.62,1,1,0
20131002,119.2,0,0,0
20131003,118.55,0,0,0
20131004,119.4,0,0,0
20131007,118.69,-1,0,0
20131008,117.16,0,0,0
20131009,117.57,0,0,0
20131010,119.34,0,0,0
20131011,120.72,-1,-1,0
20131015,119.82,-1,0,0
20131016,120.94,0,0,0
20131017,122.62,-1,-1,0
20131018,122.84,-1,-1,0
20131021,123.25,0,0,0
20131022,123.8,-1,0,0
20131023,123.2,0,0,0
20131024,123.49,0,0,0
20131025,124.42,-1,-1,0
20131028,124.92,-1,0,0
20131029,125.28,-1,0,0
20131030,124.79,-1,0,0
20131031,125.85,-1,0,0
20131101,125.9,0,0,0
20131104,126.32,0,0,0
20131105,126.12,1,0,0
20131106,127.13,0,0,0
20131107,126.41,-1,0,0
20131108,127.99,0,0,0
20131112,128.36,-1,-1,0
20131113,128.59,-1,0,0
20131114,129.79,-1,-1,-1
20131115,129.85,-1,-1,0
20131118,130.13,-1,-1,0
20131119,130.05,-1,-1,-1
20131120,129.18,-1,-1,0
20131121,130.35,-1,0,0
20131122,131.02,1,0,0
20131125,131.23,1,1,1
20131126,132.15,1,1,1
20131127,133.5,0,0,0
20131129,133.51,0,0,0
20131202,127.68,0,0,0
20131203,126.6,-1,0,0
20131204,126.46,-1,-1,0
20131205,126.83,-1,-1,0
20131206,128.61,-1,0,0
20131209,128.57,-1,0,0
20131210,127.55,0,0,0
20131211,126.77,0,0,0
20131212,126.58,1,0,0
20131213,126.43,0,0,0
20131216,127.66,-1,0,0
20131217,131.39,-1,0,0
20131218,135.8,-1,0,0
20131219,136.41,-1,0,0
20131220,136.72,0,0,0
20131223,136.8,1,1,0
20131224,136.99,0,0,0
20131226,138.29,0,0,0
20131227,139.35,0,0,0
20131230,139.42,0,0,0
20131231,140.25,1,1,1
20140102,138.13,0,0,0
20140103,138.45,0,0,0
20140106,137.63,1,0,0
20140107,137.65,0,0,0
20140108,136.63,0,0,0
20140109,136.45,0,0,0
20140110,136.18,0,0,0
20140113,134.68,0,0,0
20140114,137.41,0,0,0
20140115,138.44,0,0,0
20140116,138.16,-1,0,0
20140117,137.31,-1,0,0
20140121,136.99,-1,0,0
20140122,136.48,-1,0,0
20140123,134.71,-1,-1,0
20140124,130.22,0,0,0
20140127,128.96,0,0,0
20140128,129.81,-1,0,0
20140129,130.25,0,0,0
20140130,128.05,0,0,0
20140131,128.19,-1,-1,0
20140203,123.9,-1,-1,0
20140204,126.72,-1,0,0
20140205,127.36,-1,0,0
20140206,128.9,0,0,0
20140207,130.33,-1,0,0
20140210,129.7,-1,0,0
20140211,130.98,-1,0,0
20140212,130.44,-1,0,0
20140213,130.14,0,0,0
20140214,132.12,-1,-1,0
20140218,131.8,-1,-1,0
20140219,130.56,-1,0,0
20140220,131.56,0,0,0
20140221,131.57,-1,-1,-1
20140224,132.2,-1,-1,0
20140225,132.93,-1,-1,-1
20140226,132.86,-1,-1,-1
20140227,134.34,-1,-1,-1
20140228,134.73,-1,-1,-1
20140303,132.21,-1,-1,0
20140304,132.68,-1,-1,-1
20140305,133.85,-1,-1,-1
20140306,134.08,-1,-1,-1
20140307,134.11,-1,-1,-1
20140310,133.56,-1,0,0
20140311,132.51,-1,-1,-1
20140312,132.57,-1,-1,-1
20140313,130.81,-1,-1,-1
20140314,129.83,1,0,0
20140317,132.27,0,0,0
20140318,132.74,-1,-1,0
20140319,131.23,-1,-1,0
20140320,132.43,-1,-1,0
20140321,133.12,-1,-1,0
20140324,132.42,-1,-1,-1
20140325,134.06,-1,-1,-1
20140326,133.09,-1,-1,-1
20140327,132.84,-1,-1,-1
20140328,134.2,-1,-1,-1
20140331,135.66,-1,-1,-1
20140401,136.53,-1,-1,0
20140402,136,-1,-1,-1
20140403,136.14,-1,-1,-1
20140404,135.86,-1,0,0
20140407,134.4,-1,-1,0
20140408,134.84,-1,-1,0
20140409,135.84,-1,-1,-1
20140410,133.97,-1,0,0
20140411,132.39,-1,0,0
20140414,133.15,-1,-1,-1
20140415,134.09,0,0,0
20140416,136.77,-1,-1,0
20140417,137.73,-1,-1,-1
20140421,138.62,0,0,0
20140422,138.89,0,0,0
20140423,137.99,1,1,0
20140424,136.65,0,0,0
20140425,136.56,-1,-1,0
20140428,137.23,0,0,0
20140429,137.55,-1,-1,-1
20140430,139.09,-1,-1,-1
20140501,140.81,-1,-1,0
20140502,140.12,-1,-1,-1
20140505,140.61,-1,-1,0
20140506,139.29,1,1,0
20140507,141.14,-1,0,0
20140508,140.83,-1,-1,0
20140509,141.34,-1,-1,0
20140512,142.82,-1,-1,0
20140513,142.43,-1,-1,-1
20140514,141.6,-1,-1,0
20140515,140.98,0,0,0
20140516,141.13,-1,-1,-1
20140519,141.67,-1,-1,-1
20140520,140.23,-1,-1,-1
20140521,140.66,-1,-1,0
20140522,140.31,0,0,0
20140523,141.14,-1,-1,0
20140527,141.44,-1,-1,0
20140528,141.43,-1,-1,0
20140529,142.39,-1,-1,-1
20140530,142.55,0,0,0
20140602,142.32,0,0,0
20140603,142.89,-1,-1,-1
20140604,142.26,-1,0,0
20140605,143.71,-1,-1,0
20140606,144.64,-1,-1,-1
20140609,145.32,-1,0,0
20140610,144.97,-1,-1,-1
20140611,144.41,-1,-1,-1
20140612,143.07,1,1,1
20140613,143.36,0,0,0
20140616,143.32,-1,-1,0
20140617,143.69,1,1,0
20140618,144.33,-1,0,0
20140619,144.49,-1,0,0
20140620,145.16,-1,-1,0
20140623,144.09,-1,-1,0
20140624,143.09,-1,0,0
20140625,143.65,0,0,0
20140626,143.73,-1,-1,0
20140627,143.69,-1,-1,0
20140630,143.24,-1,0,0
20140701,144.56,0,0,0
20140702,145.23,-1,0,0
20140703,145.41,-1,-1,0
20140707,144.91,-1,-1,0
20140708,144.56,-1,-1,0
20140709,144.68,0,0,0
20140710,143.89,-1,-1,0
20140711,144.31,-1,-1,0
20140714,145,-1,-1,0
20140715,145.06,-1,-1,0
20140716,146.17,-1,-1,0
20140717,143.54,-1,-1,0
20140718,144.83,-1,-1,0
20140721,144.3,-1,0,0
20140722,145.12,-1,0,0
20140723,144.68,-1,0,0
20140724,145.13,-1,0,0
20140725,145.12,-1,0,0
20140728,145.53,-1,-1,0
20140729,144.02,-1,-1,0
20140730,143.74,-1,-1,-1
20140731,140.89,1,1,1
20140801,140.11,1,0,0
20140804,140.75,-1,-1,0
20140805,139.78,-1,-1,0
20140806,139.55,-1,-1,-1
20140807,139.13,1,1,1
20140808,140.85,-1,0,0
20140811,140.58,0,0,0
20140812,140.88,0,0,0
20140813,141.8,-1,0,0
20140814,142.34,-1,0,0
20140815,141.92,1,0,0
20140818,144.12,-1,-1,0
20140819,144.25,-1,-1,-1
20140820,144.6,-1,-1,0
20140821,144.5,-1,0,0
20140822,144.13,-1,-1,0
20140825,144.7,-1,0,0
20140826,144.6,-1,-1,0
20140827,143.94,-1,0,0
20140828,143.98,-1,-1,0
20140829,144,-1,-1,0
20140902,144.22,1,0,0
20140903,143.82,-1,0,0
20140904,143.61,-1,-1,0
20140905,144.2,-1,-1,0
20140908,144.89,-1,0,0
20140909,144.46,-1,-1,0
20140910,144.64,1,0,0
20140911,144.35,-1,-1,0
20140912,143.94,0,0,0
20140915,144.48,0,0,0
20140916,144.85,1,1,0
20140917,145.37,-1,-1,0
20140918,146.84,-1,-1,0
20140919,146.69,-1,-1,0
20140922,145.71,-1,0,0
20140923,144.37,-1,0,0
20140924,144.88,1,1,1
20140925,142.48,0,0,0
20140926,142.42,0,0,0
20140929,142.19,0,0,0
20140930,141.68,0,0,0
20141001,139.18,1,0,0
20141002,138.67,-1,0,0
20141003,140.17,-1,-1,0
20141006,140.34,1,0,0
20141007,137.68,0,0,0
20141008,141.41,-1,0,0
20141009,138.64,0,0,0
20141010,133.83,0,0,0
20141014,134.18,0,0,0
20141015,134.22,1,1,0
20141016,135.05,0,0,0
20141017,137.4,0,0,0
20141020,137.6,-1,0,0
20141021,140.93,1,0,0
20141022,138.95,1,1,0
20141023,145.05,-1,-1,0
20141024,148.59,-1,0,0
20141027,149.56,1,0,0
20141028,151.06,-1,0,0
20141029,151.01,0,0,0
20141030,152.1,-1,0,0
20141031,153.77,-1,0,0
20141103,153.3,-1,0,0
20141104,155.05,0,0,0
20141105,155.69,-1,-1,0
20141106,156.05,-1,0,0
20141107,156.55,-1,-1,-1
20141110,157.66,1,0,0
20141112,157.68,-1,-1,0
20141113,158.35,-1,0,0
20141114,158.85,-1,-1,0
20141117,158.69,-1,-1,0
20141118,160.15,-1,-1,-1
20141119,158.83,-1,-1,0
20141120,159.36,0,0,0
20141121,160.16,-1,-1,0
20141124,159.88,-1,0,0
20141125,158.06,1,1,0
20141126,158.31,1,1,1
20141128,160.09,-1,0,0
20141201,158.16,1,0,0
20141202,160.6,0,0,0
20141203,162.26,-1,-1,0
20141204,162.26,-1,-1,0
20141205,162.27,0,0,0
20141208,160.93,1,1,1
20141209,160.83,1,0,0
20141210,158.24,1,1,1
20141211,159.15,0,0,0
20141212,157.12,1,0,0
20141215,156.85,1,1,0
20141216,159.05,0,0,0
20141217,160.6,-1,-1,0
20141218,165.3,-1,-1,0
20141219,165.48,0,0,0
20141222,167.27,-1,0,0
20141223,166.87,-1,0,0
20141224,166.96,-1,0,0
20141226,166.26,0,0,0
20141229,166.71,0,0,0
20141230,165.84,0,0,0
20141231,164.32,0,0,0
20150102,164.06,0,0,0
20150105,160.36,0,0,0
20150106,158.65,0,0,0
20150107,159.8,1,1,0
20150108,163.63,0,0,0
20150109,161.62,-1,-1,0
20150112,160.74,0,0,0
20150113,160.62,-1,-1,0
20150114,159.84,0,0,0
20150115,159.66,-1,-1,0
20150116,162,-1,0,0
20150120,161.94,-1,-1,0
20150121,162.54,-1,0,0
20150122,165.89,0,0,0
20150123,164.02,0,0,0
20150126,164.24,0,0,0
20150127,163.63,-1,-1,0
20150128,163.94,-1,0,0
20150129,166.13,-1,-1,0
20150130,162.3,0,0,0
20150202,164.42,1,1,1
20150203,165.94,-1,-1,0
20150204,164.81,-1,0,0
20150205,166.55,-1,-1,0
20150206,166.07,-1,-1,0
20150209,164.84,1,0,0
20150210,165.82,-1,-1,-1
20150211,164.48,-1,-1,0
20150212,165.91,-1,-1,0
20150213,165.94,-1,0,0
20150217,166.92,-1,-1,0
20150218,167.4,-1,-1,0
20150219,167.09,-1,-1,0
20150220,168.12,-1,-1,0
20150223,168.81,-1,-1,-1
20150224,169.12,-1,-1,-1
20150225,168.89,-1,-1,0
20150226,169.61,-1,-1,0
20150227,168.65,-1,-1,0
20150302,170.5,-1,0,0
20150303,168.27,-1,-1,0
20150304,167.16,-1,-1,0
20150305,167.57,-1,-1,0
20150306,164.36,-1,-1,-1
20150309,166.37,-1,-1,0
20150310,162.26,1,1,0
20150311,161.73,1,0,0
20150312,164.47,-1,0,0
20150313,162.74,0,0,0
20150316,166.21,-1,0,0
20150317,164.23,1,0,0
20150318,166.47,0,0,0
20150319,165.66,1,1,0
20150320,166.49,-1,0,0
20150323,166.13,1,1,0
20150324,166.32,-1,-1,0
20150325,162.7,0,0,0
20150326,162.59,-1,-1,0
20150327,163.5,-1,0,0
20150330,166.05,1,1,1
20150331,164.95,1,1,0
20150401,162.52,1,0,0
20150402,162.8,1,1,1
20150406,165.48,1,0,0
20150407,166.21,0,0,0
20150408,166.27,0,0,0
20150409,166.79,0,0,0
20150410,167.07,0,0,0
20150413,165.84,0,0,0
20150414,165.99,0,0,0
20150415,166.44,0,0,0
20150416,165.89,0,0,0
20150417,161.71,0,0,0
20150420,164.51,-1,0,0
20150421,164,0,0,0
20150422,164.67,0,0,0
20150423,159.66,0,0,0
20150424,158.99,0,0,0
20150427,157.98,0,0,0
20150428,158.33,0,0,0
20150429,156.97,0,0,0
20150430,156.39,0,0,0
20150501,157.68,-1,0,0
20150504,159.02,-1,0,0
20150505,157.91,-1,0,0
20150506,157.64,0,0,0
20150507,158.61,-1,0,0
20150508,160.6,-1,0,0
20150511,159.9,0,0,0
20150512,160.07,0,0,0
20150513,161.31,-1,0,0
20150514,163.15,-1,0,0
20150515,163.3,-1,0,0
20150518,162.87,0,0,0
20150519,163.12,-1,-1,0
20150520,161.9,0,0,0
20150521,162.06,-1,-1,-1
20150522,160.98,-1,-1,0
20150526,159.59,-1,-1,0
20150527,161.02,-1,-1,-1
20150528,160.87,-1,-1,-1
20150529,159.08,-1,-1,0
20150601,158.98,0,0,0
20150602,159.08,1,1,1
20150603,160.16,-1,-1,0
20150604,158.35,1,1,0
20150605,157.08,0,0,0
20150608,156.59,-1,0,0
20150609,156.98,-1,-1,0
20150610,159.04,-1,-1,0
20150611,159.86,-1,-1,0
20150612,158.04,1,0,0
20150615,155.87,-1,0,0
20150616,156.49,0,0,0
20150617,156.95,-1,-1,0
20150618,159.62,-1,-1,0
20150619,158.95,-1,0,0
20150622,159.68,0,0,0
20150623,159.84,-1,0,0
20150624,157.54,0,0,0
20150625,155.92,0,0,0
20150626,157.09,-1,0,0
20150629,153.95,0,0,0
20150630,154.3,0,0,0
20150701,155.65,-1,-1,0
20150702,155.38,0,0,0
20150706,155.08,1,1,1
20150707,155.43,-1,0,0
20150708,152.71,1,1,0
20150709,153.75,0,0,0
20150710,154.95,0,0,0
20150713,156.47,1,1,1
20150714,156.78,-1,0,0
20150715,156,1,0,0
20150716,157.17,1,1,1
20150717,156.69,1,0,0
20150720,157.12,0,0,0
20150721,155.76,0,0,0
20150722,155.41,0,0,0
20150723,149.5,0,0,0
20150724,149.33,1,1,0
20150727,148.71,0,0,0
20150728,151.11,-1,0,0
20150729,151.45,-1,0,0
20150730,151.57,0,0,0
20150731,151.34,-1,0,0
20150803,150.12,0,0,0
20150804,150.4,0,0,0
20150805,151.01,0,0,0
20150806,149.26,-1,0,0
20150807,148.89,0,0,0
20150810,151.24,0,0,0
20150811,148.48,0,0,0
20150812,148.52,0,0,0
20150813,147.4,0,0,0
20150814,148.28,-1,0,0
20150817,149.24,1,1,1
20150818,148.31,0,0,0
20150819,145.87,1,0,0
20150820,143.35,0,0,0
20150821,142.09,0,0,0
20150824,138.58,0,0,0
20150825,137.64,0,0,0
20150826,142.72,0,0,0
20150827,143.9,0,0,0
20150828,144.21,1,0,0
20150831,142.14,-1,0,0
20150901,138.5,0,0,0
20150902,141.24,0,0,0
20150903,141.74,1,0,0
20150904,139.84,0,0,0
20150908,143.43,0,0,0
20150909,140.86,0,0,0
20150910,140.78,0,0,0
20150911,141.26,0,0,0
20150914,140.81,0,0,0
20150915,143.6,0,0,0
20150916,144.2,0,0,0
20150917,142.95,0,0,0
20150918,139.62,0,0,0
20150921,140.04,-1,0,0
20150922,138.02,1,1,0
20150923,137.66,1,1,0
20150924,137.58,1,1,1
20150925,139.56,-1,0,0
20150928,138.38,0,0,0
20150929,141.55,0,0,0
20150930,141.77,0,0,0
20151001,140.8,-1,-1,0
20151002,143.2,0,0,0
20151005,146.32,1,1,0
20151006,145.79,1,1,1
20151007,147.54,0,0,0
20151008,149.48,1,1,1
20151009,149.9,0,0,0
20151013,149.11,0,0,0
20151014,148.32,1,1,0
20151015,149.19,-1,0,0
20151016,148.7,0,0,0
20151019,148,0,0,0
20151020,149.11,0,0,0
20151021,149.82,0,0,0
20151022,156,-1,0,0
20151023,155.79,0,0,0
20151026,156.54,-1,0,0
20151027,156.73,1,1,0
20151028,158.08,-1,0,0
20151029,157.61,-1,-1,0
20151030,157.21,0,0,0
20151102,159.92,-1,0,0
20151103,158.75,-1,0,0
20151104,158.91,-1,0,0
20151105,158.99,-1,0,0
20151106,159.26,0,0,0
20151109,157.47,-1,0,0
20151110,157.59,0,0,0
20151112,156.3,-1,-1,0
20151113,155.65,0,0,0
20151116,158.21,-1,-1,0
20151117,157.03,-1,-1,0
20151118,157.39,-1,-1,0
20151119,158.38,-1,0,0
20151120,158.95,-1,-1,0
20151123,158.65,-1,-1,0
20151124,157.75,0,0,0
20151125,157.63,-1,-1,0
20151127,157.99,0,0,0
20151130,156.58,-1,-1,0
20151201,156.9,0,0,0
20151202,155.7,1,1,0
20151203,154.38,-1,-1,0
20151204,158.22,-1,0,0
20151207,157.75,1,1,0
20151208,156.79,1,1,1
20151209,156.05,0,0,0
20151210,157.52,0,0,0
20151211,154.83,0,0,0
20151214,157.63,0,0,0
20151215,148.13,1,0,0
20151216,149.95,0,0,0
20151217,148.85,0,0,0
20151218,146.92,0,0,0
20151221,147.48,-1,-1,0
20151222,148.97,-1,-1,0
20151223,151.16,-1,-1,0
20151224,151.19,-1,0,0
20151228,151.22,0,0,0
20151229,152.89,-1,-1,0
20151230,151.91,0,0,0
20151231,150.64,0,0,0
20160104,146.82,0,0,0
20160105,147.46,-1,0,0
20160106,144.49,1,1,1
20160107,140.97,1,0,0
20160108,140.49,1,1,0
20160111,140.46,0,0,0
20160112,140.86,0,0,0
20160113,138.72,0,0,0
20160114,141.18,-1,0,0
20160115,138.69,1,0,0
20160119,138.39,0,0,0
20160120,136.96,0,0,0
20160121,137.76,-1,0,0
20160122,139.52,-1,0,0
20160125,137.57,0,0,0
20160126,144.78,0,0,0
20160127,145.55,0,0,0
20160128,147.32,-1,0,0
20160129,151,-1,-1,0
20160201,148.73,0,0,0
20160202,147.87,0,0,0
20160203,152.52,0,0,0
20160204,153.44,0,0,0
20160205,153.47,-1,-1,0
20160208,153.9,0,0,0
20160209,154.74,-1,-1,0
20160210,152.45,-1,0,0
20160211,150.67,1,1,1
20160212,153.96,-1,0,0
20160216,155.53,1,1,1
20160217,156.62,0,0,0
20160218,156.78,-1,0,0
20160219,156.45,1,1,1
20160222,157.7,0,0,0
20160223,156.17,1,1,1
20160224,157.22,1,1,0
20160225,158.99,1,1,0
20160226,158.27,-1,0,0
20160229,156.87,1,1,1
20160301,159.59,0,0,0
20160302,159.41,1,1,0
20160303,159.38,1,1,0
20160304,160.07,-1,0,0
20160307,160.57,0,0,0
20160308,160.2,1,1,0
20160309,160.09,1,0,0
20160310,159.89,0,0,0
20160311,161.88,0,0,0
20160314,161.81,-1,0,0
20160315,162.41,0,0,0
20160316,162.89,-1,0,0
20160317,163.75,-1,0,0
20160318,165.33,-1,0,0
20160321,164.84,0,0,0
20160322,164.91,0,0,0
20160323,164.27,1,1,0
20160324,164.46,0,0,0
20160328,166.28,0,0,0
20160329,164.39,0,0,0
20160330,166.75,0,0,0
20160331,166.63,0,0,0
20160401,167.53,0,0,0
20160404,166.4,0,0,0
20160405,165.81,-1,0,0
20160406,166.81,0,0,0
20160407,167.16,0,0,0
20160408,166.63,0,0,0
20160411,166.59,0,0,0
20160412,168.03,0,0,0
20160413,168.59,-1,0,0
20160414,168.16,0,0,0
20160415,168.78,-1,-1,0
20160418,169.55,-1,0,0
20160419,169.65,-1,0,0
20160420,168.94,0,0,0
20160421,168.66,0,0,0
20160422,168.66,0,0,0
20160425,168.38,-1,0,0
20160426,166.18,1,0,0
20160427,167.76,0,0,0
20160428,167,1,1,0
20160429,167.38,-1,0,0
20160502,168.34,-1,0,0
20160503,167.97,0,0,0
20160504,167.16,0,0,0
20160505,167.77,0,0,0
20160506,168.89,-1,0,0
20160509,168.52,0,0,0
20160510,170.26,-1,-1,0
20160511,169.77,0,0,0
20160512,170.15,-1,-1,0
20160513,168.32,0,0,0
20160516,169.55,-1,-1,0
20160517,167.81,-1,-1,-1
20160518,166.82,0,0,0
20160519,165.11,1,1,0
20160520,165.01,1,1,0
20160523,166.11,-1,-1,0
20160524,168.63,1,0,0
20160525,169.99,1,1,1
20160526,168.91,1,1,0
20160527,168.89,-1,0,0
20160531,168.32,-1,0,0
20160601,168.69,0,0,0
20160602,168.04,0,0,0
20160603,168.38,1,1,0
20160606,170.08,-1,0,0
20160607,170.91,-1,-1,0
20160608,171.42,0,0,0
20160609,170.13,1,1,1
20160610,168.56,1,1,1
20160613,167.13,1,1,0
20160614,167.61,1,0,0
20160615,167.8,0,0,0
20160616,169.93,0,0,0
20160617,168.94,0,0,0
20160620,171.23,0,0,0
20160621,171.37,-1,0,0
20160622,171.23,-1,0,0
20160623,174.11,1,1,0
20160624,169.12,0,0,0
